2.287982353859536744e+00,2.646053705604122896e+00
2.287981177622028461e+00,2.646054400362386705e+00
2.287981390825962524e+00,2.646054293332285923e+00
2.287985390696007926e+00,2.646048617789386714e+00
2.288921061502223520e+00,2.645266328447300808e+00
2.288929040595033992e+00,2.645261572809349815e+00
2.288794196714033724e+00,2.645378456886166241e+00
2.288966240826094456e+00,2.645242144007620588e+00
2.288956137217097897e+00,2.645250437540112021e+00
2.288950034074122897e+00,2.645252453989488828e+00
2.288949904250626499e+00,2.645252535010224282e+00
2.288949895207982976e+00,2.645252540835401511e+00
2.288949485005185025e+00,2.645252603667387792e+00
2.288940477183206923e+00,2.645261414289027169e+00
2.288906593718795346e+00,2.645276444399551341e+00
2.288994857933295268e+00,2.645227739547884482e+00
2.288929826810113699e+00,2.645265375667020802e+00
2.288929004784849841e+00,2.645266334710542733e+00
2.288826254316647102e+00,2.645362498296048415e+00
2.288925430571606245e+00,2.645268342171177789e+00
2.288935051068823334e+00,2.645264678138091963e+00
2.288813465061701802e+00,2.645369552725175488e+00
2.288933829013613863e+00,2.645265601397264188e+00
2.288929680598151162e+00,2.645265821748612467e+00
2.288934234172757431e+00,2.645265203151776046e+00
2.288934163584113612e+00,2.645265203784044949e+00
2.288812043838927224e+00,2.645370489625745503e+00
2.288930688420724113e+00,2.645265483050843525e+00
2.288931093992395915e+00,2.645265622397214855e+00
2.288934534775666219e+00,2.645265089463689101e+00
2.288930494260941195e+00,2.645265371415995048e+00
2.288929083468788761e+00,2.645266204222167516e+00
2.288918468687438423e+00,2.645277415900830320e+00
2.288933518589812532e+00,2.645265813457221782e+00
2.288932443502047498e+00,2.645264076927873909e+00
2.288929422931831770e+00,2.645266101022421878e+00
2.288929414367678383e+00,2.645266106015300878e+00
2.288929825173403376e+00,2.645266001141144852e+00
2.288942491411429359e+00,2.645258377033202102e+00
2.288941556177419123e+00,2.645259094344047490e+00
2.288938873442593724e+00,2.645258524671055600e+00
2.288939097495529484e+00,2.645258443578005991e+00
2.288942121893991821e+00,2.645258885539493399e+00
2.288944513060272357e+00,2.645253858290122384e+00
2.288938159723721277e+00,2.645258924948612922e+00
2.288938154653322510e+00,2.645258928491441175e+00
2.288940400441928702e+00,2.645259472420341318e+00
2.288927396450212370e+00,2.645267415661354704e+00
2.288922244304739007e+00,2.645273933690696744e+00
2.288938124982577094e+00,2.645258951029684447e+00
2.288932299078364707e+00,2.645266351269841110e+00
2.288932283962545888e+00,2.645266362061124088e+00
2.288931422847888975e+00,2.645266984513768183e+00
2.288920757916744542e+00,2.645274700754072228e+00
2.288946040059097964e+00,2.645254806033639827e+00
2.288929352505736148e+00,2.645266457138196525e+00
2.288818364585220699e+00,2.645370429479644070e+00
2.288928639019777833e+00,2.645267729536169288e+00
2.288933121900860623e+00,2.645267111419202344e+00
2.288974946798707943e+00,2.645243126678304524e+00
2.288933254580139298e+00,2.645267205495388296e+00
2.288940556267762716e+00,2.645259525197246830e+00
2.288932391314499437e+00,2.645267723612300337e+00
2.288932420224780717e+00,2.645267690749572242e+00
2.288881101550048314e+00,2.645282897121708832e+00
2.288975234432890193e+00,2.645243181331781823e+00
2.288974886475340753e+00,2.645243103036485799e+00
2.288969283136271127e+00,2.645242766808800994e+00
2.288967935758713601e+00,2.645241623177396306e+00
2.288970482994234779e+00,2.645242265550895144e+00
2.288971054413420525e+00,2.645242055337644782e+00
2.288971050025612186e+00,2.645242059427410197e+00
2.288958456383411111e+00,2.645252653297096579e+00
2.288946535043345332e+00,2.645258682613836676e+00
2.288946533689894647e+00,2.645258684840555041e+00
2.288955262585769201e+00,2.645251517965950150e+00
2.288944927173451660e+00,2.645259083883056750e+00
2.289025897780959440e+00,2.645286714027688113e+00
2.288953242919946618e+00,2.645252250118024229e+00
2.288969370204589904e+00,2.645243196158369337e+00
2.288942507163159945e+00,2.645261274871431478e+00
2.288942052860120313e+00,2.645261632676501051e+00
2.288942005027252868e+00,2.645261666199453909e+00
2.288967355809184312e+00,2.645241784780163918e+00
2.288945372183432081e+00,2.645259579352035928e+00
2.289022007539846637e+00,2.645288552406952931e+00
2.288068924039535545e+00,2.646084605756104491e+00
2.288071059328174339e+00,2.646084201086062571e+00
2.288948980627948160e+00,2.645258140961589177e+00
2.288949110904244577e+00,2.645258034373196399e+00
2.288943553642488471e+00,2.645260421421353314e+00
2.288943505804831968e+00,2.645260454934543315e+00
2.288949030247766636e+00,2.645258086685478904e+00
2.288944675904722281e+00,2.645259983025911588e+00
2.288950356470866421e+00,2.645256893531109377e+00
2.288949787010778003e+00,2.645256947607107278e+00
2.288950748017208436e+00,2.645258099458831946e+00
2.288950878294527591e+00,2.645257992869577190e+00
2.288949633508095882e+00,2.645257493928068637e+00
2.288950230268891772e+00,2.645256750852290839e+00
1.738227398929462542e+00,2.304567264528311732e+00
1.738227398931644796e+00,2.304567264530181347e+00
1.738234510376293063e+00,2.304570536520993862e+00
1.738204751399187176e+00,2.304559125028204036e+00
1.738204672637081671e+00,2.304558705581248645e+00
1.738321884360909397e+00,2.304560392059932461e+00
1.738332423057409759e+00,2.304562306949556216e+00
1.738332425141302817e+00,2.304562306403322047e+00
1.738332424023753653e+00,2.304562347464353955e+00
1.738312477051485505e+00,2.304587968149835575e+00
1.738312762308857451e+00,2.304587893618518457e+00
1.738312610826493021e+00,2.304588108266690583e+00
1.738302378834124973e+00,2.304583421564610823e+00
1.738302540562777443e+00,2.304583450688034496e+00
1.738301827024058444e+00,2.304583881090187525e+00
1.738301789779955087e+00,2.304583475995539033e+00
1.738311768174551464e+00,2.304589390831124351e+00
1.738311777195002517e+00,2.304589384488038295e+00
1.738311829829821464e+00,2.304589344432510956e+00
1.738311767153802201e+00,2.304589404175578782e+00
1.738301984960780366e+00,2.304583570214980615e+00
1.738320112814223384e+00,2.304588756739687216e+00
1.738311667775777503e+00,2.304589459340835145e+00
1.738302813404156044e+00,2.304583531946048147e+00
1.738311686318728899e+00,2.304589515347390538e+00
1.738311674553949970e+00,2.304589495975280400e+00
1.738311679466287618e+00,2.304589494691534401e+00
1.738312898419710040e+00,2.304589628861259953e+00
1.738311848898966172e+00,2.304588280881048057e+00
1.738312646229227987e+00,2.304588321926407168e+00
1.738320202633645506e+00,2.304588774047556132e+00
1.738313263711574796e+00,2.304588902845911669e+00
1.738311043517102750e+00,2.304584767805717860e+00
1.738309941882411724e+00,2.304585089928584019e+00
1.738309245424492611e+00,2.304585232727101030e+00
1.738312168776324107e+00,2.304585526845607912e+00
1.738309560918373631e+00,2.304585068908181267e+00
1.738315155613282093e+00,2.304589011825336708e+00
1.738315108294153699e+00,2.304588971549763166e+00
1.738309366590646388e+00,2.304585201189208732e+00
1.738310272723369909e+00,2.304585057834921180e+00
1.738312152764543095e+00,2.304585455624637902e+00
1.738313115189283886e+00,2.304584875021276069e+00
1.738311188930602658e+00,2.304584504507629195e+00
1.738309922426355625e+00,2.304585194541245663e+00
1.738312282015464394e+00,2.304585440062260293e+00
1.738309915693706742e+00,2.304585174085283850e+00
1.738312295688769993e+00,2.304585492203391262e+00
1.738313709087247361e+00,2.304587884701266631e+00
1.738313709046716449e+00,2.304587884641335460e+00
1.738310299376280010e+00,2.304585393781082736e+00
1.738318040014727783e+00,2.304590587006621671e+00
1.738309827322112699e+00,2.304585594005357230e+00
1.738309756721344579e+00,2.304585557557334852e+00
1.738311941228795066e+00,2.304585788610991504e+00
1.738309780222836665e+00,2.304585554075894827e+00
1.738311895691056819e+00,2.304585794009962996e+00
1.738311951902845376e+00,2.304585790551286983e+00
1.738312084417136028e+00,2.304585724507536959e+00
1.738312188327438612e+00,2.304585572778584002e+00
1.738310231920009219e+00,2.304585214105174806e+00
1.738310225288215882e+00,2.304585630553444453e+00
1.738313205016618568e+00,2.304584892353938930e+00
1.738318099112091009e+00,2.304590535377053051e+00
1.738309986048178102e+00,2.304585648704347012e+00
1.738311376809727804e+00,2.304586244083172808e+00
1.738311904286669263e+00,2.304589617070040397e+00
1.738311419244745082e+00,2.304586272715824613e+00
1.738312101066487259e+00,2.304585679403873044e+00
1.738309506574168495e+00,2.304585938548283863e+00
1.738309937273266215e+00,2.304585594005871485e+00
1.738309954736828811e+00,2.304585582810825706e+00
1.738309954248005162e+00,2.304585583362817047e+00
1.738311877008391182e+00,2.304585876297117863e+00
1.738312126416741155e+00,2.304585819287454207e+00
1.738309987294361036e+00,2.304585590849990151e+00
1.738307649647394149e+00,2.304587022869593937e+00
1.738321357021032743e+00,2.304591216078657467e+00
1.738304261071756507e+00,2.304583886648954305e+00
1.738314380797251868e+00,2.304589213346807774e+00
1.738320970398651966e+00,2.304591568641034094e+00
1.738321429903380677e+00,2.304591215787032521e+00
1.738311427396282305e+00,2.304586822328234863e+00
1.738314233109031104e+00,2.304588994931892287e+00
1.738303970745881610e+00,2.304584034937050330e+00
1.738304117586384923e+00,2.304583956443355675e+00
1.738311937734475787e+00,2.304590093842339371e+00
1.738311937658137296e+00,2.304590093791758498e+00
1.738311937693950204e+00,2.304590093782401539e+00
1.738311937967401466e+00,2.304590093710590981e+00
